LEDGER_ID,SOURCE_ROW_NUMBER,EX_DATE,RECORD_DATE,COMPANY_ID,SYMBOL,PRICE_SYMBOL,SERIES,PURPOSE,PURPOSE_NORMALIZED,ACTION_TAGS,PRIMARY_CLASS,TREATMENT_CODE,RESEARCH_RELEVANCE,STRUCTURAL_BREAK_FLAG,SPECIAL_DIVIDEND_FLAG,AUTO_TERMS_READY,MANUAL_REVIEW_REQUIRED,REVIEW_REASON,DIVIDEND_RUPEES_PER_SHARE,DIVIDEND_PARSE_STATUS,BONUS_NEW_SHARES,BONUS_EXISTING_SHARES,BONUS_SHARE_MULTIPLIER,BONUS_PARSE_STATUS,SPLIT_OLD_FACE_VALUE,SPLIT_NEW_FACE_VALUE,SPLIT_SHARE_MULTIPLIER,SPLIT_PARSE_STATUS,RIGHTS_NEW_SHARES,RIGHTS_EXISTING_SHARES,RIGHTS_RATIO_PARSE_STATUS,EQ_PRICE_ON_EX_DATE,EQ_CLOSE_ON_EX_DATE,COMPANY,NSE_COMPANY_NAME,FACE_VALUE,BOOK_CLOSURE_START,BOOK_CLOSURE_END,PAYMENT_DATE,REMARKS
CA0252,252,2021-11-24,2021-11-25,GRANULES,GRANULES,GRANULES,EQ,Interim Dividend - Rs 0.25 Per Share,INTERIM DIVIDEND - RS 0.25 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.25,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,312.65,Granules India,Granules India Limited,1,,,,
CA0253,253,2022-01-10,2022-01-11,IPCALAB,IPCALAB,IPCALAB,EQ,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2/- PER SHARE TO RE 1/- PER SHARE,SPLIT,SPLIT_CONSOLIDATION,LATER_NEUTRALIZE_SAME_STOCK_UNIT_CHANGE,EQ_SERIES,False,False,True,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,2.0,1.0,2.0,PARSED,,,NOT_APPLICABLE,True,1061.0,IPCA Laboratories,IPCA Laboratories Limited,1,,,,
CA0254,254,2022-01-13,2022-01-14,AJANTPHARM,AJANTPHARM,AJANTPHARM,EQ,Buyback,BUYBACK,BUYBACK,BUYBACK,NO_AUTOMATIC_ADJUSTMENT_REVIEW_TERMS,EQ_SERIES,False,False,False,True,BUYBACK_IS_NOT_AUTOMATIC_TOTAL_RETURN_DISTRIBUTION,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2299.45,Ajanta Pharma,Ajanta Pharma Limited,2,,,,
CA0255,255,2022-02-02,2022-02-03,TORNTPHARM,TORNTPHARM,TORNTPHARM,EQ,Interim Dividend - Rs 25 Per Share,INTERIM DIVIDEND - RS 25 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,25.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2738.55,Torrent Pharmaceuticals,Torrent Pharmaceuticals Limited,5,,,,
CA0256,256,2022-02-09,2022-02-10,SUNPHARMA,SUNPHARMA,SUNPHARMA,EQ,Interim Dividend - Rs 7 Per Share,INTERIM DIVIDEND - RS 7 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,7.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,886.45,Sun Pharmaceutical Industries,Sun Pharmaceutical Industries Limited,1,,,,
CA0257,257,2022-02-10,2022-02-12,ALKEM,ALKEM,ALKEM,EQ,Interim Dividend - Rs 30 Per Sh,INTERIM DIVIDEND - RS 30 PER SH,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,30.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,3500.55,Alkem Laboratories,Alkem Laboratories Limited,2,,,,
CA0258,258,2022-02-17,2022-02-18,GRANULES,GRANULES,GRANULES,EQ,Interim Dividend - Rs 0.25 Per Share,INTERIM DIVIDEND - RS 0.25 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.25,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,305.7,Granules India,Granules India Limited,1,,,,
CA0259,259,2022-02-18,2022-02-21,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Interim Dividend - Rs 1.50 Per Share,INTERIM DIVIDEND - RS 1.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,657.0,Aurobindo Pharma,Aurobindo Pharma Limited,1,,,,
CA0260,260,2022-02-23,2022-02-24,JBCHEPHARM,JBCHEPHARM,JBCHEPHARM,EQ,Interim Dividend - Rs 8.50 Per Share,INTERIM DIVIDEND - RS 8.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1609.85,JB Chemicals & Pharmaceuticals,JB Chemicals & Pharmaceuticals Limited,1,,,,
CA0261,261,2022-02-24,2022-02-25,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Rs 2 Per Share,INTERIM DIVIDEND - RS 2 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,2.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,763.65,Natco Pharma,Natco Pharma Limited,2,,,,
CA0262,262,2022-03-08,2022-03-09,WOCKPHARMA,WOCKPHARMA,WOCKPHARMA,EQ,Rights 3:10@ Premium Rs 220 Per Share,RIGHTS 3:10@ PREMIUM RS 220 PER SHARE,RIGHTS,RIGHTS_ISSUE,MANUAL_RIGHTS_TERMS_AND_THEORETICAL_ADJUSTMENT,EQ_SERIES,False,False,False,True,RIGHTS_REQUIRE_RATIO_SUBSCRIPTION_PRICE_AND_EVENT_REVIEW,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,3.0,10.0,PARSED,True,308.2,Wockhardt,Wockhardt Limited,5,,,,
CA0263,263,2022-04-12,,SANOFI,SANOFI,SANOFI,EQ,Annual General Meeting/Dividend - Rs 181  Per Share/Special Dividend - Rs 309 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 181 PER SHARE/SPECIAL DIVIDEND - RS 309 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,False,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,,AMBIGUOUS_MULTIPLE_AMOUNTS,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,7314.55,Sanofi India,Sanofi India Limited,10,2022-04-16,2022-04-26,,
CA0264,264,2022-05-10,2022-05-11,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Interim Dividend - Rs 1.20 Per Share,INTERIM DIVIDEND - RS 1.20 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,1.2,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,526.4,Laurus Labs,Laurus Labs Limited,2,,,,
CA0265,265,2022-06-01,2022-06-02,ZYDUS,ZYDUSLIFE,ZYDUSLIFE,EQ,Buyback,BUYBACK,BUYBACK,BUYBACK,NO_AUTOMATIC_ADJUSTMENT_REVIEW_TERMS,EQ_SERIES,False,False,False,True,BUYBACK_IS_NOT_AUTOMATIC_TOTAL_RETURN_DISTRIBUTION,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,372.65,Zydus Lifesciences,Zydus Lifesciences Limited,1,,,,
CA0266,266,2022-06-06,2022-06-07,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Interim Dividend - Rs 4.50 Per Share,INTERIM DIVIDEND - RS 4.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,4.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,522.5,Aurobindo Pharma,Aurobindo Pharma Limited,1,,,,
CA0267,267,2022-06-22,2022-06-23,AJANTPHARM,AJANTPHARM,AJANTPHARM,EQ,Bonus- 1:2,BONUS- 1:2,BONUS,BONUS_ISSUE,LATER_NEUTRALIZE_SAME_STOCK_UNIT_CHANGE,EQ_SERIES,False,False,True,False,,,NOT_APPLICABLE,1.0,2.0,1.5,PARSED,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1214.8,Ajanta Pharma,Ajanta Pharma Limited,2,,,,
CA0268,268,2022-06-22,,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,451.9,Laurus Labs,Laurus Labs Limited,2,2022-06-24,2022-06-30,,
CA0269,269,2022-06-30,2022-07-01,BIOCON,BIOCON,BIOCON,EQ,Dividend - Rs 0.50 Per Share,DIVIDEND - RS 0.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,308.4,Biocon,Biocon Limited,5,,,,
CA0270,270,2022-07-07,2022-07-08,GLAXO,GLAXO,GLAXO,EQ,Dividend - Rs 30  Per Share/Special Dividend- Rs 60 Per Share,DIVIDEND - RS 30 PER SHARE/SPECIAL DIVIDEND- RS 60 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,False,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,,AMBIGUOUS_MULTIPLE_AMOUNTS,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1504.45,GlaxoSmithKline Pharmaceuticals,GlaxoSmithKline Pharmaceuticals Limited,10,,,,
CA0271,271,2022-07-08,2022-07-11,TORNTPHARM,TORNTPHARM,TORNTPHARM,EQ,Bonus 1:1,BONUS 1:1,BONUS,BONUS_ISSUE,LATER_NEUTRALIZE_SAME_STOCK_UNIT_CHANGE,EQ_SERIES,False,False,True,False,,,NOT_APPLICABLE,1.0,1.0,2.0,PARSED,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1466.7,Torrent Pharmaceuticals,Torrent Pharmaceuticals Limited,5,,,,
CA0272,272,2022-07-11,,DRREDDY,DRREDDY,DRREDDY,EQ,Annual General Meeting/Dividend - Rs 30 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 30 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,30.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,4501.0,Dr. Reddy's Laboratories,Dr. Reddy's Laboratories Limited,1,2022-07-13,2022-07-15,,
CA0273,273,2022-07-14,2022-07-15,LUPIN,LUPIN,LUPIN,EQ,Dividend - Rs  4 Per Share,DIVIDEND - RS 4 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,4.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,643.25,Lupin,Lupin Limited,2,,,,
CA0274,274,2022-07-14,2022-07-15,PEL,PEL,PEL,EQ,Dividend - Rs 33 Per Share,DIVIDEND - RS 33 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,33.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1664.7,Piramal Enterprises,Piramal Enterprises Limited,2,,,,
CA0275,275,2022-07-19,,GRANULES,GRANULES,GRANULES,EQ,Annual General Meeting/Dividend - Rs 0.75 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 0.75 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.75,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,308.25,Granules India,Granules India Limited,1,2022-07-21,2022-07-27,,
CA0276,276,2022-07-27,,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,542.1,Aurobindo Pharma,Aurobindo Pharma Limited,1,2022-07-29,2022-08-02,,
CA0277,277,2022-07-28,2022-07-29,ZYDUS,ZYDUSLIFE,ZYDUSLIFE,EQ,Dividend - Rs 2.50 Per Share,DIVIDEND - RS 2.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,2.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,349.6,Zydus Lifesciences,Zydus Lifesciences Limited,1,,,,
CA0278,278,2022-08-02,,ABBOTINDIA,ABBOTINDIA,ABBOTINDIA,EQ,Annual General Meeting/Dividend - Rs 145 Per Share/Special Dividend- 130 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 145 PER SHARE/SPECIAL DIVIDEND- 130 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,True,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,145.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,20508.85,Abbott India,Abbott India Limited,10,2022-08-04,2022-08-10,,
CA0279,279,2022-08-03,,IPCALAB,IPCALAB,IPCALAB,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,977.95,IPCA Laboratories,IPCA Laboratories Limited,1,2022-08-05,2022-08-10,,
CA0280,280,2022-08-05,2022-08-08,SANOFI,SANOFI,SANOFI,EQ,Special Dividend - Rs 193 Per Sh,SPECIAL DIVIDEND - RS 193 PER SH,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,True,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,193.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,6542.6,Sanofi India,Sanofi India Limited,10,,,,
CA0281,281,2022-08-08,2022-08-10,ALKEM,ALKEM,ALKEM,EQ,Dividend - Rs 4 Per Share,DIVIDEND - RS 4 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,4.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,2984.45,Alkem Laboratories,Alkem Laboratories Limited,2,,,,
CA0282,282,2022-08-08,2022-08-10,CIPLA,CIPLA,CIPLA,EQ,Dividend - Rs 5 Per Share,DIVIDEND - RS 5 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,5.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1029.55,Cipla,Cipla Limited,2,,,,
CA0283,283,2022-08-11,2022-08-12,DIVISLAB,DIVISLAB,DIVISLAB,EQ,Dividend - Rs 30 Per Share,DIVIDEND - RS 30 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,30.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,3948.05,Divi's Laboratories,Divi's Laboratories Limited,2,,,,
CA0284,284,2022-08-12,2022-08-17,JBCHEPHARM,JBCHEPHARM,JBCHEPHARM,EQ,Dividend - Rs 8 Per Sh,DIVIDEND - RS 8 PER SH,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,8.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1844.9,JB Chemicals & Pharmaceuticals,JB Chemicals & Pharmaceuticals Limited,1,,,,
CA0285,285,2022-08-17,2022-08-18,APLLTD,APLLTD,APLLTD,EQ,Interim Dividend - Rs 10 Per Share,INTERIM DIVIDEND - RS 10 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,10.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,656.1,Alembic Pharmaceuticals,Alembic Pharmaceuticals Limited,2,,,,
CA0286,286,2022-08-18,2022-08-19,PFIZER,PFIZER,PFIZER,EQ,Dividend - Rs 35 Per Share,DIVIDEND - RS 35 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,35.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,4220.75,Pfizer,Pfizer Limited,10,,,,
CA0287,287,2022-08-19,2022-08-22,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Rs  3.50 Per Share,INTERIM DIVIDEND - RS 3.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,3.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,647.3,Natco Pharma,Natco Pharma Limited,2,,,,
CA0288,288,2022-08-19,2022-08-22,SUNPHARMA,SUNPHARMA,SUNPHARMA,EQ,Dividend - Rs 3 Per Share,DIVIDEND - RS 3 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,3.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,901.35,Sun Pharmaceutical Industries,Sun Pharmaceutical Industries Limited,1,,,,
CA0289,289,2022-08-22,2022-08-23,GRANULES,GRANULES,GRANULES,EQ,Buy Back,BUY BACK,BUYBACK,BUYBACK,NO_AUTOMATIC_ADJUSTMENT_REVIEW_TERMS,EQ_SERIES,False,False,False,True,BUYBACK_IS_NOT_AUTOMATIC_TOTAL_RETURN_DISTRIBUTION,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,306.8,Granules India,Granules India Limited,1,,,,
CA0290,290,2022-08-30,2022-09-01,PEL,PEL,PEL,EQ,Demerger,DEMERGER,DEMERGER,DEMERGER_SPINOFF,STRUCTURAL_BREAK_EVENT_SPECIFIC_VALUE_TREATMENT,EQ_SERIES,True,False,False,True,STRUCTURAL_BREAK_REQUIRES_ENTITLEMENT_AND_SPINOFF_VALUATION,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1063.55,Piramal Enterprises,Piramal Enterprises Limited,2,,,,
CA0291,291,2022-09-12,,GLENMARK,GLENMARK,GLENMARK,EQ,Annual General Meeting/Dividend - Rs 2.50 Per Share,ANNUAL GENERAL MEETING/DIVIDEND - RS 2.50 PER SHARE,AGM;DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,2.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,389.7,Glenmark Pharmaceuticals,Glenmark Pharmaceuticals Limited,1,2022-09-14,2022-09-27,,
CA0292,292,2022-09-19,2022-09-20,PFIZER,PFIZER,PFIZER,EQ,Special Dividend - Rs 30 Per Share,SPECIAL DIVIDEND - RS 30 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,True,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,30.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,4110.0,Pfizer,Pfizer Limited,10,,,,
CA0293,293,2022-09-23,,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Annual General Meeting,ANNUAL GENERAL MEETING,AGM,ADMIN_ONLY,NO_PRICE_OR_TOTAL_RETURN_ADJUSTMENT,EQ_SERIES,False,False,False,False,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,622.95,Natco Pharma,Natco Pharma Limited,2,2022-09-27,2022-09-30,,
CA0294,294,2022-11-03,2022-11-04,LAURUSLABS,LAURUSLABS,LAURUSLABS,EQ,Interim Dividend - Rs  0.80 Per Share,INTERIM DIVIDEND - RS 0.80 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.8,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,477.95,Laurus Labs,Laurus Labs Limited,2,,,,
CA0295,295,2022-11-11,2022-11-14,AJANTPHARM,AJANTPHARM,AJANTPHARM,EQ,Interim Dividend - Rs 7 Per Share,INTERIM DIVIDEND - RS 7 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,7.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1257.75,Ajanta Pharma,Ajanta Pharma Limited,2,,,,
CA0296,296,2022-11-21,2022-11-22,NATCOPHARM,NATCOPHARM,NATCOPHARM,EQ,Interim Dividend - Re 0.75 Per Share,INTERIM DIVIDEND - RE 0.75 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,0.75,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,569.5,Natco Pharma,Natco Pharma Limited,2,,,,
CA0297,297,2022-11-22,2022-11-23,IPCALAB,IPCALAB,IPCALAB,EQ,Interim Dividend - Rs 4 Per Share,INTERIM DIVIDEND - RS 4 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,4.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,864.65,IPCA Laboratories,IPCA Laboratories Limited,1,,,,
CA0298,298,2023-02-03,2023-02-03,TORNTPHARM,TORNTPHARM,TORNTPHARM,EQ,Interim Dividend - Rs 14 Per Share,INTERIM DIVIDEND - RS 14 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,14.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1531.9,Torrent Pharmaceuticals,Torrent Pharmaceuticals Limited,5,,,,
CA0299,299,2023-02-08,2023-02-08,SUNPHARMA,SUNPHARMA,SUNPHARMA,EQ,Interim Dividend - Rs 7.50 Per Share,INTERIM DIVIDEND - RS 7.50 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,7.5,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,1013.0,Sun Pharmaceutical Industries,Sun Pharmaceutical Industries Limited,1,,,,
CA0300,300,2023-02-17,2023-02-18,ALKEM,ALKEM,ALKEM,EQ,Interim Dividend - Rs 15 Per Share & Special Dividend Rs 25 Per Share,INTERIM DIVIDEND - RS 15 PER SHARE & SPECIAL DIVIDEND RS 25 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,True,False,True,SPECIAL_DIVIDEND_VERIFY_AND_AVOID_DOUBLE_COUNT,,AMBIGUOUS_MULTIPLE_AMOUNTS,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,3261.95,Alkem Laboratories,Alkem Laboratories Limited,2,,,,
CA0301,301,2023-02-17,2023-02-17,AUROPHARMA,AUROPHARMA,AUROPHARMA,EQ,Interim Dividend - Rs 3 Per Share,INTERIM DIVIDEND - RS 3 PER SHARE,DIVIDEND,CASH_DIVIDEND,LATER_INCLUDE_CASH_DIVIDEND_IN_TOTAL_RETURN,EQ_SERIES,False,False,True,False,,3.0,PARSED,,,,NOT_APPLICABLE,,,,NOT_APPLICABLE,,,NOT_APPLICABLE,True,473.3,Aurobindo Pharma,Aurobindo Pharma Limited,1,,,,
